"P_SYS_ID","P_TXN_TP_INFO_SK","P_TXN_TY_CD","W_TXN_DRCTN_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1277314,674521,"835","O",0,"guestUser",07-MAY-13 09.01.15.936000000 AM,"guestUser",07-MAY-13 09.01.15.936000000 AM
1277227,675076,"270","I",0,"guestUser",13-MAY-13 09.47.07.635000000 AM,"guestUser",13-MAY-13 09.47.07.635000000 AM
1277227,675077,"276","I",0,"guestUser",13-MAY-13 09.47.07.635000000 AM,"guestUser",13-MAY-13 09.47.07.635000000 AM
1277227,675078,"835","I",0,"guestUser",13-MAY-13 09.47.07.635000000 AM,"guestUser",13-MAY-13 09.47.07.635000000 AM
1277307,674906,"276","I",0,"guestUser",10-MAY-13 01.51.19.686000000 PM,"guestUser",10-MAY-13 01.51.19.686000000 PM
1277227,675079,"837P","I",0,"guestUser",13-MAY-13 09.47.07.635000000 AM,"guestUser",13-MAY-13 09.47.07.635000000 AM
1277227,675080,"271","O",0,"guestUser",13-MAY-13 09.47.07.636000000 AM,"guestUser",13-MAY-13 09.47.07.636000000 AM
1277227,675081,"277","O",0,"guestUser",13-MAY-13 09.47.07.637000000 AM,"guestUser",13-MAY-13 09.47.07.637000000 AM
1277227,675082,"835","O",0,"guestUser",13-MAY-13 09.47.07.637000000 AM,"guestUser",13-MAY-13 09.47.07.637000000 AM
1277307,674907,"270","I",0,"guestUser",10-MAY-13 01.51.19.686000000 PM,"guestUser",10-MAY-13 01.51.19.686000000 PM
1277307,674908,"835","O",0,"guestUser",10-MAY-13 01.51.19.686000000 PM,"guestUser",10-MAY-13 01.51.19.686000000 PM
1277307,674909,"271","O",0,"guestUser",10-MAY-13 01.51.19.687000000 PM,"guestUser",10-MAY-13 01.51.19.687000000 PM
1277307,674910,"278","O",0,"guestUser",10-MAY-13 01.51.19.687000000 PM,"guestUser",10-MAY-13 01.51.19.687000000 PM
1277331,675083,"835","O",0,"guestUser",13-MAY-13 09.47.08.179000000 AM,"guestUser",13-MAY-13 09.47.08.179000000 AM
1277314,674522,"271","O",0,"guestUser",07-MAY-13 09.01.15.936000000 AM,"guestUser",07-MAY-13 09.01.15.936000000 AM
1277331,675084,"277","O",0,"guestUser",13-MAY-13 09.47.08.179000000 AM,"guestUser",13-MAY-13 09.47.08.179000000 AM
1277331,675085,"271","O",0,"guestUser",13-MAY-13 09.47.08.179000000 AM,"guestUser",13-MAY-13 09.47.08.179000000 AM
1277331,675086,"837P","I",0,"guestUser",13-MAY-13 09.47.08.180000000 AM,"guestUser",13-MAY-13 09.47.08.180000000 AM
1277331,675087,"835","I",0,"guestUser",13-MAY-13 09.47.08.180000000 AM,"guestUser",13-MAY-13 09.47.08.180000000 AM
1277331,675088,"276","I",0,"guestUser",13-MAY-13 09.47.08.180000000 AM,"guestUser",13-MAY-13 09.47.08.180000000 AM
1277331,675089,"270","I",0,"guestUser",13-MAY-13 09.47.08.180000000 AM,"guestUser",13-MAY-13 09.47.08.180000000 AM
1277610,675498,"278","O",0,"guestUser",16-MAY-13 11.44.56.226000000 AM,"guestUser",16-MAY-13 11.44.56.226000000 AM
1277454,675420,"835","O",5,"guestUser",15-MAY-13 02.36.38.300000000 PM,"guestUser",15-MAY-13 02.36.38.300000000 PM
1277610,675499,"277","O",0,"guestUser",16-MAY-13 11.44.56.226000000 AM,"guestUser",16-MAY-13 11.44.56.226000000 AM
1277610,675500,"837P","I",0,"guestUser",16-MAY-13 11.44.56.227000000 AM,"guestUser",16-MAY-13 11.44.56.227000000 AM
1277454,675421,"837I","I",3,"guestUser",15-MAY-13 02.36.38.301000000 PM,"guestUser",15-MAY-13 02.36.38.301000000 PM
1277454,675422,"837P","I",3,"guestUser",15-MAY-13 02.36.38.301000000 PM,"guestUser",15-MAY-13 02.36.38.301000000 PM
1277610,675501,"271","O",0,"guestUser",16-MAY-13 11.44.56.228000000 AM,"guestUser",16-MAY-13 11.44.56.228000000 AM
1277610,675502,"270","I",0,"guestUser",16-MAY-13 11.44.56.228000000 AM,"guestUser",16-MAY-13 11.44.56.228000000 AM
1277610,675503,"276","I",0,"guestUser",16-MAY-13 11.44.56.228000000 AM,"guestUser",16-MAY-13 11.44.56.228000000 AM
1277610,675504,"278","I",0,"guestUser",16-MAY-13 11.44.56.228000000 AM,"guestUser",16-MAY-13 11.44.56.228000000 AM
1277610,675505,"835","O",0,"guestUser",16-MAY-13 11.44.56.229000000 AM,"guestUser",16-MAY-13 11.44.56.229000000 AM
1277178,675506,"278","O",0,"guestUser",16-MAY-13 11.44.56.550000000 AM,"guestUser",16-MAY-13 11.44.56.550000000 AM
1277178,675507,"277","O",0,"guestUser",16-MAY-13 11.44.56.550000000 AM,"guestUser",16-MAY-13 11.44.56.550000000 AM
1277178,675508,"837P","I",0,"guestUser",16-MAY-13 11.44.56.551000000 AM,"guestUser",16-MAY-13 11.44.56.551000000 AM
1277178,675509,"271","O",0,"guestUser",16-MAY-13 11.44.56.551000000 AM,"guestUser",16-MAY-13 11.44.56.551000000 AM
1277178,675510,"270","I",0,"guestUser",16-MAY-13 11.44.56.552000000 AM,"guestUser",16-MAY-13 11.44.56.552000000 AM
1277178,675511,"276","I",0,"guestUser",16-MAY-13 11.44.56.552000000 AM,"guestUser",16-MAY-13 11.44.56.552000000 AM
1277178,675512,"278","I",0,"guestUser",16-MAY-13 11.44.56.552000000 AM,"guestUser",16-MAY-13 11.44.56.552000000 AM
1277178,675513,"835","O",0,"guestUser",16-MAY-13 11.44.56.552000000 AM,"guestUser",16-MAY-13 11.44.56.552000000 AM
1277180,675514,"278","O",0,"guestUser",16-MAY-13 11.44.56.728000000 AM,"guestUser",16-MAY-13 11.44.56.728000000 AM
1277180,675515,"277","O",0,"guestUser",16-MAY-13 11.44.56.728000000 AM,"guestUser",16-MAY-13 11.44.56.728000000 AM
1277180,675516,"837P","I",0,"guestUser",16-MAY-13 11.44.56.729000000 AM,"guestUser",16-MAY-13 11.44.56.729000000 AM
1277180,675517,"271","O",0,"guestUser",16-MAY-13 11.44.56.729000000 AM,"guestUser",16-MAY-13 11.44.56.729000000 AM
1277180,675518,"270","I",0,"guestUser",16-MAY-13 11.44.56.729000000 AM,"guestUser",16-MAY-13 11.44.56.729000000 AM
1277180,675519,"276","I",0,"guestUser",16-MAY-13 11.44.56.729000000 AM,"guestUser",16-MAY-13 11.44.56.729000000 AM
1277180,675520,"278","I",0,"guestUser",16-MAY-13 11.44.56.730000000 AM,"guestUser",16-MAY-13 11.44.56.730000000 AM
1277180,675521,"835","O",0,"guestUser",16-MAY-13 11.44.56.730000000 AM,"guestUser",16-MAY-13 11.44.56.730000000 AM
1277613,675522,"278","O",0,"guestUser",16-MAY-13 11.44.56.886000000 AM,"guestUser",16-MAY-13 11.44.56.886000000 AM
1277613,675523,"277","O",0,"guestUser",16-MAY-13 11.44.56.886000000 AM,"guestUser",16-MAY-13 11.44.56.886000000 AM
1277613,675524,"837P","I",0,"guestUser",16-MAY-13 11.44.56.886000000 AM,"guestUser",16-MAY-13 11.44.56.886000000 AM
1277613,675525,"271","O",0,"guestUser",16-MAY-13 11.44.56.886000000 AM,"guestUser",16-MAY-13 11.44.56.886000000 AM
1277613,675526,"270","I",0,"guestUser",16-MAY-13 11.44.56.887000000 AM,"guestUser",16-MAY-13 11.44.56.887000000 AM
1277613,675527,"276","I",0,"guestUser",16-MAY-13 11.44.56.887000000 AM,"guestUser",16-MAY-13 11.44.56.887000000 AM
1277613,675528,"278","I",0,"guestUser",16-MAY-13 11.44.56.887000000 AM,"guestUser",16-MAY-13 11.44.56.887000000 AM
1277613,675529,"835","O",0,"guestUser",16-MAY-13 11.44.56.887000000 AM,"guestUser",16-MAY-13 11.44.56.887000000 AM
1277631,675628,"837P","I",0,"guestUser",17-MAY-13 11.26.11.348000000 AM,"guestUser",17-MAY-13 11.26.11.348000000 AM
1277673,675731,"837P","I",0,"guestUser",20-MAY-13 02.00.30.910000000 PM,"guestUser",20-MAY-13 02.00.30.910000000 PM
1278169,685243,"835","I",0,"guestUser",24-JUN-13 02.39.06.539000000 PM,"guestUser",24-JUN-13 02.39.06.539000000 PM
1276821,670655,"835","O",15,"guestUser",15-APR-13 09.42.07.608000000 AM,"guestUser",15-APR-13 09.42.07.608000000 AM
1278169,685244,"835","O",0,"guestUser",24-JUN-13 02.39.06.539000000 PM,"guestUser",24-JUN-13 02.39.06.539000000 PM
1277771,685878,"837P","I",0,"guestUser",26-JUN-13 09.41.36.694000000 AM,"guestUser",26-JUN-13 09.41.36.694000000 AM
1278220,686015,"837D","I",0,"guestUser",26-JUN-13 04.56.19.343000000 PM,"guestUser",26-JUN-13 04.56.19.343000000 PM
1278220,686016,"835","O",0,"guestUser",26-JUN-13 04.56.19.343000000 PM,"guestUser",26-JUN-13 04.56.19.343000000 PM
1278429,687518,"837P","I",0,"guestUser",10-JUL-13 10.40.22.269000000 AM,"guestUser",10-JUL-13 10.40.22.269000000 AM
1278424,687499,"837P","I",0,"guestUser",10-JUL-13 09.45.25.395000000 AM,"guestUser",10-JUL-13 09.45.25.395000000 AM
1278183,685690,"837D","I",0,"guestUser",25-JUN-13 11.21.36.136000000 AM,"guestUser",25-JUN-13 11.21.36.136000000 AM
1276821,670656,"835","I",13,"guestUser",15-APR-13 09.42.07.608000000 AM,"guestUser",15-APR-13 09.42.07.608000000 AM
1276821,670657,"276","I",13,"guestUser",15-APR-13 09.42.07.608000000 AM,"guestUser",15-APR-13 09.42.07.608000000 AM
1276821,670658,"270","I",13,"guestUser",15-APR-13 09.42.07.609000000 AM,"guestUser",15-APR-13 09.42.07.609000000 AM
1276821,670659,"837P","I",13,"guestUser",15-APR-13 09.42.07.609000000 AM,"guestUser",15-APR-13 09.42.07.609000000 AM
1276821,670660,"271","O",15,"guestUser",15-APR-13 09.42.07.609000000 AM,"guestUser",15-APR-13 09.42.07.609000000 AM
1276821,670661,"277","O",15,"guestUser",15-APR-13 09.42.07.610000000 AM,"guestUser",15-APR-13 09.42.07.610000000 AM
1276821,670662,"820","O",15,"guestUser",15-APR-13 09.42.07.610000000 AM,"guestUser",15-APR-13 09.42.07.610000000 AM
1277719,682600,"277","O",4,"guestUser",05-JUN-13 02.03.59.492000000 PM,"guestUser",05-JUN-13 02.03.59.492000000 PM
1277719,682601,"837P","I",3,"guestUser",05-JUN-13 02.03.59.493000000 PM,"guestUser",05-JUN-13 02.03.59.493000000 PM
1278249,686342,"837P","I",9,"guestUser",28-JUN-13 03.06.45.397000000 PM,"guestUser",28-JUN-13 03.06.45.397000000 PM
1278249,686343,"835","O",11,"guestUser",28-JUN-13 03.06.45.398000000 PM,"guestUser",28-JUN-13 03.06.45.398000000 PM
1277719,682602,"276","I",3,"guestUser",05-JUN-13 02.03.59.493000000 PM,"guestUser",05-JUN-13 02.03.59.493000000 PM
1278261,686408,"837P","I",3,"guestUser",28-JUN-13 04.23.25.887000000 PM,"guestUser",28-JUN-13 04.23.25.887000000 PM
1277906,682589,"837I","I",0,"guestUser",05-JUN-13 01.59.42.948000000 PM,"guestUser",05-JUN-13 01.59.42.948000000 PM
1277906,682590,"837P","I",0,"guestUser",05-JUN-13 01.59.42.949000000 PM,"guestUser",05-JUN-13 01.59.42.949000000 PM
1277771,685879,"835","O",0,"guestUser",26-JUN-13 09.41.36.694000000 AM,"guestUser",26-JUN-13 09.41.36.694000000 AM
1278261,686409,"835","O",4,"guestUser",28-JUN-13 04.23.25.887000000 PM,"guestUser",28-JUN-13 04.23.25.887000000 PM
1278275,687548,"835","O",0,"guestUser",10-JUL-13 01.48.54.874000000 PM,"guestUser",10-JUL-13 01.48.54.874000000 PM
1278433,687527,"837P","I",0,"guestUser",10-JUL-13 10.59.06.804000000 AM,"guestUser",10-JUL-13 10.59.06.804000000 AM
1278437,687542,"837P","I",0,"guestUser",10-JUL-13 11.17.12.544000000 AM,"guestUser",10-JUL-13 11.17.12.544000000 AM
1278521,688722,"837I","I",0,"guestUser",12-JUL-13 01.55.35.341000000 PM,"guestUser",12-JUL-13 01.55.35.341000000 PM
1277653,701151,"837P","I",0,"guestUser",22-AUG-13 10.44.32.067000000 AM,"guestUser",22-AUG-13 10.44.32.067000000 AM
1278275,687549,"278","O",0,"guestUser",10-JUL-13 01.48.54.875000000 PM,"guestUser",10-JUL-13 01.48.54.875000000 PM
1278275,687550,"277","O",0,"guestUser",10-JUL-13 01.48.54.875000000 PM,"guestUser",10-JUL-13 01.48.54.875000000 PM
1278275,687551,"837P","I",0,"guestUser",10-JUL-13 01.48.54.875000000 PM,"guestUser",10-JUL-13 01.48.54.875000000 PM
1278275,687552,"837I","I",0,"guestUser",10-JUL-13 01.48.54.875000000 PM,"guestUser",10-JUL-13 01.48.54.875000000 PM
1278275,687553,"835","I",0,"guestUser",10-JUL-13 01.48.54.876000000 PM,"guestUser",10-JUL-13 01.48.54.876000000 PM
1278275,687554,"278","I",0,"guestUser",10-JUL-13 01.48.54.876000000 PM,"guestUser",10-JUL-13 01.48.54.876000000 PM
1278275,687555,"276","I",0,"guestUser",10-JUL-13 01.48.54.877000000 PM,"guestUser",10-JUL-13 01.48.54.877000000 PM
1278275,687556,"270","I",0,"guestUser",10-JUL-13 01.48.54.877000000 PM,"guestUser",10-JUL-13 01.48.54.877000000 PM
1278447,687559,"837P","I",0,"guestUser",10-JUL-13 02.24.45.569000000 PM,"guestUser",10-JUL-13 02.24.45.569000000 PM
1278452,687566,"837P","I",0,"guestUser",10-JUL-13 02.55.27.077000000 PM,"guestUser",10-JUL-13 02.55.27.077000000 PM
1278521,688723,"837P","I",0,"guestUser",12-JUL-13 01.55.35.342000000 PM,"guestUser",12-JUL-13 01.55.35.342000000 PM
1277653,701152,"835","O",0,"guestUser",22-AUG-13 10.44.32.067000000 AM,"guestUser",22-AUG-13 10.44.32.067000000 AM
1278477,687682,"837P","I",0,"guestUser",11-JUL-13 11.10.53.864000000 AM,"guestUser",11-JUL-13 11.10.53.864000000 AM
1278266,688805,"270","I",11,"guestUser",12-JUL-13 02.01.05.747000000 PM,"guestUser",12-JUL-13 02.01.05.747000000 PM
1278266,688806,"276","I",11,"guestUser",12-JUL-13 02.01.05.748000000 PM,"guestUser",12-JUL-13 02.01.05.748000000 PM
1278489,687794,"837I","I",0,"guestUser",11-JUL-13 01.55.53.525000000 PM,"guestUser",11-JUL-13 01.55.53.525000000 PM
1278489,687795,"837P","I",0,"guestUser",11-JUL-13 01.55.53.526000000 PM,"guestUser",11-JUL-13 01.55.53.526000000 PM
1278491,687818,"837I","I",0,"guestUser",11-JUL-13 02.18.34.123000000 PM,"guestUser",11-JUL-13 02.18.34.123000000 PM
1278525,688897,"837I","I",0,"guestUser",12-JUL-13 02.25.20.524000000 PM,"guestUser",12-JUL-13 02.25.20.524000000 PM
1278525,688898,"837P","I",0,"guestUser",12-JUL-13 02.25.20.524000000 PM,"guestUser",12-JUL-13 02.25.20.524000000 PM
1277937,688135,"270","I",58,"guestUser",11-JUL-13 04.11.08.613000000 PM,"guestUser",11-JUL-13 04.11.08.613000000 PM
1277937,688136,"276","I",58,"guestUser",11-JUL-13 04.11.08.614000000 PM,"guestUser",11-JUL-13 04.11.08.614000000 PM
1278495,688006,"837I","I",0,"guestUser",11-JUL-13 03.07.13.791000000 PM,"guestUser",11-JUL-13 03.07.13.791000000 PM
1278465,687641,"837P","I",0,"guestUser",10-JUL-13 05.09.34.911000000 PM,"guestUser",10-JUL-13 05.09.34.911000000 PM
1277729,701165,"837P","O",0,"guestUser",22-AUG-13 11.15.27.679000000 AM,"guestUser",22-AUG-13 11.15.27.679000000 AM
1278491,687819,"837P","I",0,"guestUser",11-JUL-13 02.18.34.123000000 PM,"guestUser",11-JUL-13 02.18.34.123000000 PM
1278542,689428,"837P","I",2,"guestUser",15-JUL-13 12.22.49.906000000 PM,"guestUser",15-JUL-13 12.22.49.906000000 PM
1278266,688807,"835","I",11,"guestUser",12-JUL-13 02.01.05.748000000 PM,"guestUser",12-JUL-13 02.01.05.748000000 PM
1278266,688808,"837P","I",11,"guestUser",12-JUL-13 02.01.05.748000000 PM,"guestUser",12-JUL-13 02.01.05.748000000 PM
1278266,688809,"277","O",11,"guestUser",12-JUL-13 02.01.05.748000000 PM,"guestUser",12-JUL-13 02.01.05.748000000 PM
1278495,688007,"837P","I",0,"guestUser",11-JUL-13 03.07.13.792000000 PM,"guestUser",11-JUL-13 03.07.13.792000000 PM
1277729,701166,"835","O",0,"guestUser",22-AUG-13 11.15.27.679000000 AM,"guestUser",22-AUG-13 11.15.27.679000000 AM
1277729,701167,"277","O",0,"guestUser",22-AUG-13 11.15.27.679000000 AM,"guestUser",22-AUG-13 11.15.27.679000000 AM
1277729,701168,"271","O",0,"guestUser",22-AUG-13 11.15.27.680000000 AM,"guestUser",22-AUG-13 11.15.27.680000000 AM
1277729,701169,"270","O",0,"guestUser",22-AUG-13 11.15.27.680000000 AM,"guestUser",22-AUG-13 11.15.27.680000000 AM
1277729,701170,"276","I",0,"guestUser",22-AUG-13 11.15.27.680000000 AM,"guestUser",22-AUG-13 11.15.27.680000000 AM
1278266,688810,"835","O",11,"guestUser",12-JUL-13 02.01.05.749000000 PM,"guestUser",12-JUL-13 02.01.05.749000000 PM
1278266,688811,"271","O",11,"guestUser",12-JUL-13 02.01.05.749000000 PM,"guestUser",12-JUL-13 02.01.05.749000000 PM
1277937,688137,"835","I",58,"guestUser",11-JUL-13 04.11.08.614000000 PM,"guestUser",11-JUL-13 04.11.08.614000000 PM
1277937,688138,"837P","I",58,"guestUser",11-JUL-13 04.11.08.614000000 PM,"guestUser",11-JUL-13 04.11.08.614000000 PM
1277937,688139,"271","O",58,"guestUser",11-JUL-13 04.11.08.614000000 PM,"guestUser",11-JUL-13 04.11.08.614000000 PM
1277937,688140,"277","O",58,"guestUser",11-JUL-13 04.11.08.615000000 PM,"guestUser",11-JUL-13 04.11.08.615000000 PM
1277937,688141,"835","O",58,"guestUser",11-JUL-13 04.11.08.615000000 PM,"guestUser",11-JUL-13 04.11.08.615000000 PM
1278294,688789,"837P","I",4,"guestUser",12-JUL-13 02.00.17.349000000 PM,"guestUser",12-JUL-13 02.00.17.349000000 PM
1278294,688790,"835","O",5,"guestUser",12-JUL-13 02.00.17.350000000 PM,"guestUser",12-JUL-13 02.00.17.350000000 PM
1278542,689429,"835","O",3,"guestUser",15-JUL-13 12.22.49.906000000 PM,"guestUser",15-JUL-13 12.22.49.906000000 PM
1277729,701171,"271","I",0,"guestUser",22-AUG-13 11.15.27.680000000 AM,"guestUser",22-AUG-13 11.15.27.680000000 AM
1277729,701172,"270","I",0,"guestUser",22-AUG-13 11.15.27.681000000 AM,"guestUser",22-AUG-13 11.15.27.681000000 AM
1277729,701173,"837P","I",0,"guestUser",22-AUG-13 11.15.27.682000000 AM,"guestUser",22-AUG-13 11.15.27.682000000 AM
1277729,701174,"835","I",0,"guestUser",22-AUG-13 11.15.27.682000000 AM,"guestUser",22-AUG-13 11.15.27.682000000 AM
1277696,701175,"271","O",0,"guestUser",22-AUG-13 11.17.57.401000000 AM,"guestUser",22-AUG-13 11.17.57.401000000 AM
1277696,701176,"270","O",0,"guestUser",22-AUG-13 11.17.57.401000000 AM,"guestUser",22-AUG-13 11.17.57.401000000 AM
1277696,701177,"837P","O",0,"guestUser",22-AUG-13 11.17.57.401000000 AM,"guestUser",22-AUG-13 11.17.57.401000000 AM
1277696,701178,"835","O",0,"guestUser",22-AUG-13 11.17.57.401000000 AM,"guestUser",22-AUG-13 11.17.57.401000000 AM
1277696,701179,"277","O",0,"guestUser",22-AUG-13 11.17.57.401000000 AM,"guestUser",22-AUG-13 11.17.57.401000000 AM
1277696,701180,"270","I",0,"guestUser",22-AUG-13 11.17.57.402000000 AM,"guestUser",22-AUG-13 11.17.57.402000000 AM
1277696,701181,"837P","I",0,"guestUser",22-AUG-13 11.17.57.402000000 AM,"guestUser",22-AUG-13 11.17.57.402000000 AM
1278292,689039,"835","I",7,"guestUser",12-JUL-13 02.53.36.886000000 PM,"guestUser",12-JUL-13 02.53.36.886000000 PM
1278292,689040,"276","I",7,"guestUser",12-JUL-13 02.53.36.886000000 PM,"guestUser",12-JUL-13 02.53.36.886000000 PM
1278292,689041,"270","I",7,"guestUser",12-JUL-13 02.53.36.886000000 PM,"guestUser",12-JUL-13 02.53.36.886000000 PM
1278292,689042,"837P","I",7,"guestUser",12-JUL-13 02.53.36.887000000 PM,"guestUser",12-JUL-13 02.53.36.887000000 PM
1278292,689043,"835","O",7,"guestUser",12-JUL-13 02.53.36.887000000 PM,"guestUser",12-JUL-13 02.53.36.887000000 PM
1278292,689044,"277","O",7,"guestUser",12-JUL-13 02.53.36.887000000 PM,"guestUser",12-JUL-13 02.53.36.887000000 PM
1278292,689045,"271","O",7,"guestUser",12-JUL-13 02.53.36.888000000 PM,"guestUser",12-JUL-13 02.53.36.888000000 PM
1277772,701650,"277","O",0,"guestUser",22-AUG-13 01.31.55.518000000 PM,"guestUser",22-AUG-13 01.31.55.518000000 PM
1277762,678750,"837P","I",0,"guestUser",23-MAY-13 03.39.26.068000000 PM,"guestUser",23-MAY-13 03.39.26.068000000 PM
1277772,701651,"271","O",0,"guestUser",22-AUG-13 01.31.55.518000000 PM,"guestUser",22-AUG-13 01.31.55.518000000 PM
1277772,701652,"270","O",0,"guestUser",22-AUG-13 01.31.55.518000000 PM,"guestUser",22-AUG-13 01.31.55.518000000 PM
1277772,701653,"837P","O",0,"guestUser",22-AUG-13 01.31.55.519000000 PM,"guestUser",22-AUG-13 01.31.55.519000000 PM
1277772,701654,"835","O",0,"guestUser",22-AUG-13 01.31.55.519000000 PM,"guestUser",22-AUG-13 01.31.55.519000000 PM
1278902,694161,"837P","I",1,"guestUser",26-JUL-13 12.03.54.505000000 PM,"guestUser",26-JUL-13 12.03.54.505000000 PM
1278902,694162,"837I","I",1,"guestUser",26-JUL-13 12.03.54.505000000 PM,"guestUser",26-JUL-13 12.03.54.505000000 PM
1278580,694190,"835","O",0,"guestUser",26-JUL-13 12.09.19.529000000 PM,"guestUser",26-JUL-13 12.09.19.529000000 PM
1276944,672329,"277","O",0,"guestUser",25-APR-13 02.22.52.901000000 PM,"guestUser",25-APR-13 02.22.52.901000000 PM
1278580,694191,"277","O",0,"guestUser",26-JUL-13 12.09.19.529000000 PM,"guestUser",26-JUL-13 12.09.19.529000000 PM
1278580,694192,"270","I",0,"guestUser",26-JUL-13 12.09.19.530000000 PM,"guestUser",26-JUL-13 12.09.19.530000000 PM
1278580,694193,"837P","I",0,"guestUser",26-JUL-13 12.09.19.530000000 PM,"guestUser",26-JUL-13 12.09.19.530000000 PM
1276944,672330,"835","O",0,"guestUser",25-APR-13 02.22.52.902000000 PM,"guestUser",25-APR-13 02.22.52.902000000 PM
1278580,694194,"276","I",0,"guestUser",26-JUL-13 12.09.19.531000000 PM,"guestUser",26-JUL-13 12.09.19.531000000 PM
1278920,694270,"837I","I",0,"guestUser",26-JUL-13 02.24.10.318000000 PM,"guestUser",26-JUL-13 02.24.10.318000000 PM
