"P_SYS_ID","P_REQ_ATTACH_SK","P_ATTACH_TY_CD","P_ATTACH_RECD_IND","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1276791,15945,"05","Y",1,"JMLAGRO",25-SEP-13 09.46.08.477000000 AM,"PJHEID",02-JUL-13 10.18.15.196000000 AM
1276791,15946,"27","Y",1,"JMLAGRO",25-SEP-13 09.46.08.478000000 AM,"PJHEID",02-JUL-13 10.18.15.197000000 AM
1276791,15947,"58","Y",1,"JMLAGRO",25-SEP-13 09.46.08.478000000 AM,"PJHEID",02-JUL-13 10.18.15.197000000 AM
1277999,15948,"05","Y",0,"PJHEID",02-JUL-13 12.49.42.314000000 PM,"PJHEID",02-JUL-13 12.49.42.314000000 PM
1277999,15949,"27","Y",0,"PJHEID",02-JUL-13 12.49.42.314000000 PM,"PJHEID",02-JUL-13 12.49.42.314000000 PM
1277999,15950,"58","Y",0,"PJHEID",02-JUL-13 12.49.42.314000000 PM,"PJHEID",02-JUL-13 12.49.42.314000000 PM
1277925,15951,"58","Y",0,"JMLAGRO",02-JUL-13 01.19.52.886000000 PM,"JMLAGRO",02-JUL-13 01.19.52.886000000 PM
1277925,15952,"27","Y",0,"JMLAGRO",02-JUL-13 01.19.52.886000000 PM,"JMLAGRO",02-JUL-13 01.19.52.886000000 PM
1277149,15953,"05","Y",0,"PJHEID",02-JUL-13 01.25.40.433000000 PM,"PJHEID",02-JUL-13 01.25.40.433000000 PM
1277149,15954,"27","Y",0,"PJHEID",02-JUL-13 01.25.40.434000000 PM,"PJHEID",02-JUL-13 01.25.40.434000000 PM
1277149,15955,"58","Y",0,"PJHEID",02-JUL-13 01.25.40.435000000 PM,"PJHEID",02-JUL-13 01.25.40.435000000 PM
1278101,15980,"58","Y",0,"RRUD",09-JUL-13 01.48.11.245000000 PM,"RRUD",09-JUL-13 01.48.11.245000000 PM
1278101,15981,"27","Y",0,"RRUD",09-JUL-13 01.48.11.245000000 PM,"RRUD",09-JUL-13 01.48.11.245000000 PM
1004148,15982,"27","Y",0,"RRUD",09-JUL-13 02.24.34.093000000 PM,"RRUD",09-JUL-13 02.24.34.093000000 PM
1004148,15983,"58","Y",0,"RRUD",09-JUL-13 02.24.34.093000000 PM,"RRUD",09-JUL-13 02.24.34.093000000 PM
1277877,16001,"05","Y",0,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM
1277877,16002,"27","Y",0,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM
1277877,16003,"58","Y",0,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM,"JMLAGRO",16-JUL-13 09.51.29.624000000 AM
1277310,16010,"05","Y",0,"JMLAGRO",16-JUL-13 12.57.54.925000000 PM,"JMLAGRO",16-JUL-13 12.57.54.925000000 PM
1277310,16011,"27","Y",0,"JMLAGRO",16-JUL-13 12.57.54.926000000 PM,"JMLAGRO",16-JUL-13 12.57.54.926000000 PM
1277310,16012,"58","Y",0,"JMLAGRO",16-JUL-13 12.57.54.926000000 PM,"JMLAGRO",16-JUL-13 12.57.54.926000000 PM
1278020,16112,"27","Y",0,"PJHEID",16-AUG-13 01.19.15.241000000 PM,"PJHEID",16-AUG-13 01.19.15.241000000 PM
1278020,16113,"58","Y",0,"PJHEID",16-AUG-13 01.19.15.241000000 PM,"PJHEID",16-AUG-13 01.19.15.241000000 PM
1279017,16170,"05","Y",0,"PJHEID",20-AUG-13 02.58.29.716000000 PM,"PJHEID",20-AUG-13 02.58.29.716000000 PM
1279017,16171,"27","Y",1,"JOYSPEZIALE",26-FEB-14 08.30.09.480000000 PM,"PJHEID",20-AUG-13 02.58.29.716000000 PM
1279017,16172,"58","Y",0,"PJHEID",20-AUG-13 02.58.29.717000000 PM,"PJHEID",20-AUG-13 02.58.29.717000000 PM
1279102,16194,"05","Y",0,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM
1279102,16195,"27","Y",0,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM
1279102,16196,"58","Y",0,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM,"JMLAGRO",28-AUG-13 12.35.51.179000000 PM
1277556,16206,"05","Y",0,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM
1277556,16207,"27","Y",0,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM
1277556,16208,"58","Y",0,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM,"JMLAGRO",28-AUG-13 12.52.58.405000000 PM
1277598,16209,"05","Y",0,"JMLAGRO",28-AUG-13 12.54.19.073000000 PM,"JMLAGRO",28-AUG-13 12.54.19.073000000 PM
1277598,16210,"27","Y",0,"JMLAGRO",28-AUG-13 12.54.19.074000000 PM,"JMLAGRO",28-AUG-13 12.54.19.074000000 PM
1277598,16211,"58","Y",0,"JMLAGRO",28-AUG-13 12.54.19.075000000 PM,"JMLAGRO",28-AUG-13 12.54.19.075000000 PM
1277557,16212,"05","Y",0,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM
1277557,16213,"27","Y",0,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM
1277557,16214,"58","Y",0,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM,"JMLAGRO",28-AUG-13 12.53.54.163000000 PM
1277597,16221,"05","Y",0,"JMLAGRO",29-AUG-13 07.35.53.299000000 AM,"JMLAGRO",29-AUG-13 07.35.53.299000000 AM
1277597,16222,"27","Y",0,"JMLAGRO",29-AUG-13 07.35.53.299000000 AM,"JMLAGRO",29-AUG-13 07.35.53.299000000 AM
1277597,16223,"58","Y",0,"JMLAGRO",29-AUG-13 07.35.53.300000000 AM,"JMLAGRO",29-AUG-13 07.35.53.300000000 AM
1277548,16233,"05","Y",0,"JMLAGRO",29-AUG-13 07.39.51.772000000 AM,"JMLAGRO",29-AUG-13 07.39.51.772000000 AM
1277548,16234,"27","Y",0,"JMLAGRO",29-AUG-13 07.39.51.772000000 AM,"JMLAGRO",29-AUG-13 07.39.51.772000000 AM
1277548,16235,"58","Y",0,"JMLAGRO",29-AUG-13 07.39.51.773000000 AM,"JMLAGRO",29-AUG-13 07.39.51.773000000 AM
1277365,16236,"05","Y",0,"JMLAGRO",29-AUG-13 07.41.49.884000000 AM,"JMLAGRO",29-AUG-13 07.41.49.884000000 AM
