"P_SYS_ID","P_ENDRSMNT_CD","P_ENDRSMNT_NAM","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1278317,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",06-JUL-13 12.39.19.504000000 AM,"guestUser",06-JUL-13 12.39.19.504000000 AM
1278317,"C","Ted Stockings",0,"guestUser",06-JUL-13 12.39.19.504000000 AM,"guestUser",06-JUL-13 12.39.19.504000000 AM
1278317,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",06-JUL-13 12.39.19.504000000 AM,"guestUser",06-JUL-13 12.39.19.504000000 AM
1278317,"G","Cognitive/Supervision",0,"guestUser",06-JUL-13 12.39.19.505000000 AM,"guestUser",06-JUL-13 12.39.19.505000000 AM
1278317,"A","Exercise",0,"guestUser",06-JUL-13 12.39.19.505000000 AM,"guestUser",06-JUL-13 12.39.19.505000000 AM
1278317,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",06-JUL-13 12.39.19.505000000 AM,"guestUser",06-JUL-13 12.39.19.505000000 AM
1277426,"E","Suppository, Non-prescription",0,"guestUser",10-MAY-13 02.00.21.041000000 PM,"guestUser",10-MAY-13 02.00.21.041000000 PM
1277426,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-MAY-13 02.00.21.041000000 PM,"guestUser",10-MAY-13 02.00.21.041000000 PM
1277426,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-MAY-13 02.00.21.042000000 PM,"guestUser",10-MAY-13 02.00.21.042000000 PM
1277426,"C","Ted Stockings",0,"guestUser",10-MAY-13 02.00.21.042000000 PM,"guestUser",10-MAY-13 02.00.21.042000000 PM
1277426,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-MAY-13 02.00.21.042000000 PM,"guestUser",10-MAY-13 02.00.21.042000000 PM
1277426,"B","Catheter",0,"guestUser",10-MAY-13 02.00.21.043000000 PM,"guestUser",10-MAY-13 02.00.21.043000000 PM
1277426,"G","Cognitive/Supervision",0,"guestUser",10-MAY-13 02.00.21.043000000 PM,"guestUser",10-MAY-13 02.00.21.043000000 PM
1277426,"A","Exercise",0,"guestUser",10-MAY-13 02.00.21.043000000 PM,"guestUser",10-MAY-13 02.00.21.043000000 PM
1277426,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-MAY-13 02.00.21.043000000 PM,"guestUser",10-MAY-13 02.00.21.043000000 PM
1283979,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",11-APR-14 11.30.31.456000000 AM,"KRBACKMAN",11-APR-14 11.30.31.456000000 AM
1283979,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM
1283979,"C","Ted Stockings",0,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM
1283979,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM
1283979,"B","Catheter",0,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM,"KRBACKMAN",11-APR-14 11.30.31.457000000 AM
1284207,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-APR-14 12.57.52.176000000 PM,"guestUser",10-APR-14 12.57.52.176000000 PM
1284207,"E","Suppository, Non-prescription",0,"guestUser",10-APR-14 12.57.52.177000000 PM,"guestUser",10-APR-14 12.57.52.177000000 PM
1284207,"G","Cognitive/Supervision",0,"guestUser",10-APR-14 12.57.52.177000000 PM,"guestUser",10-APR-14 12.57.52.177000000 PM
1284207,"A","Exercise",0,"guestUser",10-APR-14 12.57.52.177000000 PM,"guestUser",10-APR-14 12.57.52.177000000 PM
1284207,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-APR-14 12.57.52.178000000 PM,"guestUser",10-APR-14 12.57.52.178000000 PM
1284752,"E","Suppository, Non-prescription",0,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM
1284752,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM
1284752,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM,"KRBACKMAN",22-APR-14 03.35.48.500000000 PM
1284752,"C","Ted Stockings",0,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM
1284752,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM
1284752,"B","Catheter",0,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM,"KRBACKMAN",22-APR-14 03.35.48.501000000 PM
1284752,"G","Cognitive/Supervision",0,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM
1283979,"G","Cognitive/Supervision",0,"KRBACKMAN",11-APR-14 11.30.31.458000000 AM,"KRBACKMAN",11-APR-14 11.30.31.458000000 AM
1283979,"A","Exercise",0,"KRBACKMAN",11-APR-14 11.30.31.458000000 AM,"KRBACKMAN",11-APR-14 11.30.31.458000000 AM
1284655,"E","Suppository, Non-prescription",0,"guestUser",18-APR-14 03.28.45.501000000 PM,"guestUser",18-APR-14 03.28.45.501000000 PM
1284655,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",18-APR-14 03.28.45.502000000 PM,"guestUser",18-APR-14 03.28.45.502000000 PM
1284655,"A","Exercise",0,"guestUser",18-APR-14 03.28.45.502000000 PM,"guestUser",18-APR-14 03.28.45.502000000 PM
1284655,"C","Ted Stockings",0,"guestUser",18-APR-14 03.28.45.503000000 PM,"guestUser",18-APR-14 03.28.45.503000000 PM
1284752,"A","Exercise",0,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM
1284752,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM,"KRBACKMAN",22-APR-14 03.35.48.502000000 PM
1286424,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM
1286424,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM
1286424,"C","Ted Stockings",0,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.408000000 AM
1286424,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM
1286424,"B","Catheter",0,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM
1286424,"G","Cognitive/Supervision",0,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.409000000 AM
1286424,"A","Exercise",0,"KRBACKMAN",14-MAY-14 11.32.47.410000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.410000000 AM
1286424,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",14-MAY-14 11.32.47.410000000 AM,"KRBACKMAN",14-MAY-14 11.32.47.410000000 AM
1286822,"E","Suppository, Non-prescription",0,"KRBACKMAN",20-MAY-14 03.24.22.713000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.713000000 PM
1284893,"E","Suppository, Non-prescription",0,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM
1284893,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM
1284893,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM,"KRBACKMAN",22-APR-14 03.39.40.379000000 PM
1284893,"C","Ted Stockings",0,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM
1284893,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM
1284893,"B","Catheter",0,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM,"KRBACKMAN",22-APR-14 03.39.40.380000000 PM
1284893,"G","Cognitive/Supervision",0,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM
1284893,"A","Exercise",0,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM
1284893,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM,"KRBACKMAN",22-APR-14 03.39.40.381000000 PM
1286822,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",20-MAY-14 03.24.22.713000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.713000000 PM
1286822,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM
1286822,"C","Ted Stockings",0,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM
1286822,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.714000000 PM
1286822,"B","Catheter",0,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM
1286822,"G","Cognitive/Supervision",0,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM
1286822,"A","Exercise",0,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.715000000 PM
1286822,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",20-MAY-14 03.24.22.716000000 PM,"KRBACKMAN",20-MAY-14 03.24.22.716000000 PM
1286748,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",19-MAY-14 02.36.17.385000000 PM,"guestUser",19-MAY-14 02.36.17.385000000 PM
1293162,"G","Cognitive/Supervision",0,"DVESEY",08-APR-15 12.40.22.138000000 PM,"DVESEY",08-APR-15 12.40.22.138000000 PM
1287299,"E","Suppository, Non-prescription",0,"guestUser",28-MAY-14 08.28.27.419000000 PM,"guestUser",28-MAY-14 08.28.27.419000000 PM
1287299,"D","Medical Gasses, Oxygen Only",0,"guestUser",28-MAY-14 08.28.27.419000000 PM,"guestUser",28-MAY-14 08.28.27.419000000 PM
1287299,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",28-MAY-14 08.28.27.420000000 PM,"guestUser",28-MAY-14 08.28.27.420000000 PM
1287299,"C","Ted Stockings",0,"guestUser",28-MAY-14 08.28.27.420000000 PM,"guestUser",28-MAY-14 08.28.27.420000000 PM
1287299,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",28-MAY-14 08.28.27.420000000 PM,"guestUser",28-MAY-14 08.28.27.420000000 PM
1284233,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",11-APR-14 11.23.06.895000000 AM,"KRBACKMAN",11-APR-14 11.23.06.895000000 AM
1290470,"G","Cognitive/Supervision",0,"GUESTUSER",28-AUG-14 03.13.21.556000000 PM,"GUESTUSER",28-AUG-14 03.13.21.556000000 PM
1293162,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"DVESEY",08-APR-15 12.40.22.138000000 PM,"DVESEY",08-APR-15 12.40.22.138000000 PM
1293162,"A","Exercise",0,"DVESEY",08-APR-15 12.40.22.139000000 PM,"DVESEY",08-APR-15 12.40.22.139000000 PM
1293162,"C","Ted Stockings",0,"DVESEY",08-APR-15 12.40.22.139000000 PM,"DVESEY",08-APR-15 12.40.22.139000000 PM
1294513,"E","Suppository, Non-prescription",0,"GUESTUSER",13-AUG-15 01.55.48.142000000 PM,"GUESTUSER",13-AUG-15 01.55.48.142000000 PM
1294513,"D","Medical Gasses, Oxygen Only",0,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM
1294513,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM
1284233,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM
1284233,"C","Ted Stockings",0,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM
1284233,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM,"KRBACKMAN",11-APR-14 11.23.06.896000000 AM
1284233,"B","Catheter",0,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM
1284233,"G","Cognitive/Supervision",0,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM
1284233,"A","Exercise",0,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM,"KRBACKMAN",11-APR-14 11.23.06.897000000 AM
1284456,"D","Medical Gasses, Oxygen Only",0,"guestUser",16-APR-14 01.07.52.017000000 PM,"guestUser",16-APR-14 01.07.52.017000000 PM
1284456,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",16-APR-14 01.07.52.017000000 PM,"guestUser",16-APR-14 01.07.52.017000000 PM
1284456,"C","Ted Stockings",0,"guestUser",16-APR-14 01.07.52.018000000 PM,"guestUser",16-APR-14 01.07.52.018000000 PM
1284456,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",16-APR-14 01.07.52.018000000 PM,"guestUser",16-APR-14 01.07.52.018000000 PM
1284456,"B","Catheter",0,"guestUser",16-APR-14 01.07.52.019000000 PM,"guestUser",16-APR-14 01.07.52.019000000 PM
1284456,"G","Cognitive/Supervision",0,"guestUser",16-APR-14 01.07.52.019000000 PM,"guestUser",16-APR-14 01.07.52.019000000 PM
1284456,"A","Exercise",0,"guestUser",16-APR-14 01.07.52.020000000 PM,"guestUser",16-APR-14 01.07.52.020000000 PM
1284456,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",16-APR-14 01.07.52.020000000 PM,"guestUser",16-APR-14 01.07.52.020000000 PM
1287299,"B","Catheter",0,"guestUser",28-MAY-14 08.28.27.421000000 PM,"guestUser",28-MAY-14 08.28.27.421000000 PM
1287299,"G","Cognitive/Supervision",0,"guestUser",28-MAY-14 08.28.27.421000000 PM,"guestUser",28-MAY-14 08.28.27.421000000 PM
1287299,"A","Exercise",0,"guestUser",28-MAY-14 08.28.27.421000000 PM,"guestUser",28-MAY-14 08.28.27.421000000 PM
1287299,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",28-MAY-14 08.28.27.422000000 PM,"guestUser",28-MAY-14 08.28.27.422000000 PM
1294513,"C","Ted Stockings",0,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM,"GUESTUSER",13-AUG-15 01.55.48.143000000 PM
1294513,"H","Prosthesis/Orthotics/Adaptive Devices",0,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM
1294513,"B","Catheter",0,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM
1294513,"G","Cognitive/Supervision",0,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM
1294513,"A","Exercise",0,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM,"GUESTUSER",13-AUG-15 01.55.48.144000000 PM
1288746,"E","Suppository, Non-prescription",0,"guestUser",17-JUN-14 04.46.17.989000000 PM,"guestUser",17-JUN-14 04.46.17.989000000 PM
1288746,"D","Medical Gasses, Oxygen Only",0,"guestUser",17-JUN-14 04.46.17.989000000 PM,"guestUser",17-JUN-14 04.46.17.989000000 PM
1288746,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",17-JUN-14 04.46.17.990000000 PM,"guestUser",17-JUN-14 04.46.17.990000000 PM
1288746,"C","Ted Stockings",0,"guestUser",17-JUN-14 04.46.17.990000000 PM,"guestUser",17-JUN-14 04.46.17.990000000 PM
1288746,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",17-JUN-14 04.46.17.990000000 PM,"guestUser",17-JUN-14 04.46.17.990000000 PM
1288746,"B","Catheter",0,"guestUser",17-JUN-14 04.46.17.991000000 PM,"guestUser",17-JUN-14 04.46.17.991000000 PM
1288746,"G","Cognitive/Supervision",0,"guestUser",17-JUN-14 04.46.17.991000000 PM,"guestUser",17-JUN-14 04.46.17.991000000 PM
1288746,"A","Exercise",0,"guestUser",17-JUN-14 04.46.17.991000000 PM,"guestUser",17-JUN-14 04.46.17.991000000 PM
1288746,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",17-JUN-14 04.46.17.992000000 PM,"guestUser",17-JUN-14 04.46.17.992000000 PM
1294513,"F","Hoyer Lift/Mechanized Bath Chair",0,"GUESTUSER",13-AUG-15 01.55.48.145000000 PM,"GUESTUSER",13-AUG-15 01.55.48.145000000 PM
1287256,"E","Suppository, Non-prescription",0,"guestUser",28-MAY-14 02.19.33.464000000 PM,"guestUser",28-MAY-14 02.19.33.464000000 PM
1286827,"E","Suppository, Non-prescription",0,"KRBACKMAN",20-MAY-14 03.20.18.415000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.415000000 PM
1286827,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM
1286827,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM
1286827,"C","Ted Stockings",0,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.416000000 PM
1286827,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM
1286827,"B","Catheter",0,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM
1286827,"G","Cognitive/Supervision",0,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.417000000 PM
1286426,"D","Medical Gasses, Oxygen Only",0,"KRBACKMAN",14-MAY-14 11.18.44.699000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.699000000 AM
1286153,"A","Exercise",0,"guestUser",08-MAY-14 02.56.15.867000000 PM,"guestUser",08-MAY-14 02.56.15.867000000 PM
1286153,"G","Cognitive/Supervision",0,"guestUser",08-MAY-14 02.56.15.867000000 PM,"guestUser",08-MAY-14 02.56.15.867000000 PM
1286153,"C","Ted Stockings",0,"guestUser",08-MAY-14 02.56.15.867000000 PM,"guestUser",08-MAY-14 02.56.15.867000000 PM
1286426,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM
1286426,"C","Ted Stockings",0,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM
1286426,"H","Prosthesis/Orthotics/Adaptive Devices",0,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM
1286426,"B","Catheter",0,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.700000000 AM
1286426,"G","Cognitive/Supervision",0,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM
1286426,"A","Exercise",0,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM
1286426,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM,"KRBACKMAN",14-MAY-14 11.18.44.701000000 AM
1286827,"A","Exercise",0,"KRBACKMAN",20-MAY-14 03.20.18.418000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.418000000 PM
1286827,"F","Hoyer Lift/Mechanized Bath Chair",0,"KRBACKMAN",20-MAY-14 03.20.18.418000000 PM,"KRBACKMAN",20-MAY-14 03.20.18.418000000 PM
1287256,"B","Catheter",0,"guestUser",28-MAY-14 02.19.33.464000000 PM,"guestUser",28-MAY-14 02.19.33.464000000 PM
1287256,"G","Cognitive/Supervision",0,"guestUser",28-MAY-14 02.19.33.465000000 PM,"guestUser",28-MAY-14 02.19.33.465000000 PM
1287256,"A","Exercise",0,"guestUser",28-MAY-14 02.19.33.465000000 PM,"guestUser",28-MAY-14 02.19.33.465000000 PM
1287256,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",28-MAY-14 02.19.33.465000000 PM,"guestUser",28-MAY-14 02.19.33.465000000 PM
1287256,"C","Ted Stockings",0,"guestUser",28-MAY-14 02.19.33.465000000 PM,"guestUser",28-MAY-14 02.19.33.465000000 PM
