p_sys_id,g_cnty_cd,p_scrn_locn_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id
1282218,053,Q,0,2014-01-22 09:09:28.709000,KRBACKMAN,2014-01-22 09:09:28.709000,KRBACKMAN
1282191,023,Q,0,2014-01-21 14:40:25.869000,KRBACKMAN,2014-01-21 14:40:25.869000,KRBACKMAN
1282200,030,Q,0,2014-01-21 15:55:27.448000,KRBACKMAN,2014-01-21 15:55:27.448000,KRBACKMAN
1282251,030,Q,0,2014-01-22 14:51:10.964000,KRBACKMAN,2014-01-22 14:51:10.964000,KRBACKMAN
1279960,025,S,0,2014-01-21 11:00:38.814000,PJHEID,2014-01-21 11:00:38.814000,PJHEID
1282200,008,Q,0,2014-01-21 15:55:27.448000,KRBACKMAN,2014-01-21 15:55:27.448000,KRBACKMAN
1282225,051,Q,0,2014-01-22 09:57:37.572000,KRBACKMAN,2014-01-22 09:57:37.572000,KRBACKMAN
1282228,999,Q,0,2014-01-22 10:26:20.097000,KRBACKMAN,2014-01-22 10:26:20.097000,KRBACKMAN
1282232,008,Q,0,2014-01-22 10:36:17.777000,KRBACKMAN,2014-01-22 10:36:17.777000,KRBACKMAN
1279446,029,S,0,2013-08-29 15:28:30.678000,JMLAGRO,2013-08-29 15:28:30.678000,JMLAGRO
1279446,028,S,0,2013-08-29 15:28:30.678000,JMLAGRO,2013-08-29 15:28:30.678000,JMLAGRO
1278886,040,S,0,2013-07-25 16:20:26.932000,guestUser,2013-07-25 16:20:26.932000,guestUser
1279446,033,S,0,2013-08-29 15:28:30.678000,JMLAGRO,2013-08-29 15:28:30.678000,JMLAGRO
1278887,051,S,0,2013-07-25 16:28:47.876000,guestUser,2013-07-25 16:28:47.876000,guestUser
1279446,022,S,0,2013-08-29 15:28:30.678000,JMLAGRO,2013-08-29 15:28:30.678000,JMLAGRO
1279446,043,S,0,2013-08-29 15:28:30.679000,JMLAGRO,2013-08-29 15:28:30.679000,JMLAGRO
1279446,015,S,0,2013-08-29 15:28:30.679000,JMLAGRO,2013-08-29 15:28:30.679000,JMLAGRO
1279446,042,S,0,2013-08-29 15:28:30.679000,JMLAGRO,2013-08-29 15:28:30.679000,JMLAGRO
1279446,019,S,0,2013-08-29 15:28:30.680000,JMLAGRO,2013-08-29 15:28:30.680000,JMLAGRO
1279446,008,S,0,2013-08-29 15:28:30.680000,JMLAGRO,2013-08-29 15:28:30.680000,JMLAGRO
1281602,051,S,0,2014-05-01 12:41:57.560000,PAULASOLL,2014-05-01 12:41:57.560000,PAULASOLL
1281602,006,S,0,2014-05-01 12:41:57.561000,PAULASOLL,2014-05-01 12:41:57.561000,PAULASOLL
1281602,016,S,0,2014-05-01 12:41:57.561000,PAULASOLL,2014-05-01 12:41:57.561000,PAULASOLL
1281602,026,S,0,2014-05-01 12:41:57.561000,PAULASOLL,2014-05-01 12:41:57.561000,PAULASOLL
1281602,036,S,0,2014-05-01 12:41:57.562000,PAULASOLL,2014-05-01 12:41:57.562000,PAULASOLL
1281602,046,S,0,2014-05-01 12:41:57.562000,PAULASOLL,2014-05-01 12:41:57.562000,PAULASOLL
1281602,002,S,0,2014-05-01 12:41:57.562000,PAULASOLL,2014-05-01 12:41:57.562000,PAULASOLL
1281602,012,S,0,2014-05-01 12:41:57.563000,PAULASOLL,2014-05-01 12:41:57.563000,PAULASOLL
1281602,022,S,0,2014-05-01 12:41:57.563000,PAULASOLL,2014-05-01 12:41:57.563000,PAULASOLL
1281602,032,S,0,2014-05-01 12:41:57.563000,PAULASOLL,2014-05-01 12:41:57.563000,PAULASOLL
1281602,042,S,0,2014-05-01 12:41:57.564000,PAULASOLL,2014-05-01 12:41:57.564000,PAULASOLL
1281602,052,S,0,2014-05-01 12:41:57.564000,PAULASOLL,2014-05-01 12:41:57.564000,PAULASOLL
1281602,007,S,0,2014-05-01 12:41:57.564000,PAULASOLL,2014-05-01 12:41:57.564000,PAULASOLL
1281602,017,S,0,2014-05-01 12:41:57.565000,PAULASOLL,2014-05-01 12:41:57.565000,PAULASOLL
1281602,027,S,0,2014-05-01 12:41:57.565000,PAULASOLL,2014-05-01 12:41:57.565000,PAULASOLL
1281602,037,S,0,2014-05-01 12:41:57.565000,PAULASOLL,2014-05-01 12:41:57.565000,PAULASOLL
1281602,047,S,0,2014-05-01 12:41:57.566000,PAULASOLL,2014-05-01 12:41:57.566000,PAULASOLL
1281602,003,S,0,2014-05-01 12:41:57.566000,PAULASOLL,2014-05-01 12:41:57.566000,PAULASOLL
1281602,013,S,0,2014-05-01 12:41:57.566000,PAULASOLL,2014-05-01 12:41:57.566000,PAULASOLL
1281602,023,S,0,2014-05-01 12:41:57.567000,PAULASOLL,2014-05-01 12:41:57.567000,PAULASOLL
1281602,033,S,0,2014-05-01 12:41:57.567000,PAULASOLL,2014-05-01 12:41:57.567000,PAULASOLL
1281602,043,S,0,2014-05-01 12:41:57.567000,PAULASOLL,2014-05-01 12:41:57.567000,PAULASOLL
1281602,053,S,0,2014-05-01 12:41:57.568000,PAULASOLL,2014-05-01 12:41:57.568000,PAULASOLL
1281602,008,S,0,2014-05-01 12:41:57.568000,PAULASOLL,2014-05-01 12:41:57.568000,PAULASOLL
1281602,018,S,0,2014-05-01 12:41:57.568000,PAULASOLL,2014-05-01 12:41:57.568000,PAULASOLL
1281602,028,S,0,2014-05-01 12:41:57.569000,PAULASOLL,2014-05-01 12:41:57.569000,PAULASOLL
1281602,038,S,0,2014-05-01 12:41:57.569000,PAULASOLL,2014-05-01 12:41:57.569000,PAULASOLL
1281602,048,S,0,2014-05-01 12:41:57.569000,PAULASOLL,2014-05-01 12:41:57.569000,PAULASOLL
1281602,004,S,0,2014-05-01 12:41:57.570000,PAULASOLL,2014-05-01 12:41:57.570000,PAULASOLL
1281602,014,S,0,2014-05-01 12:41:57.570000,PAULASOLL,2014-05-01 12:41:57.570000,PAULASOLL
1281602,024,S,0,2014-05-01 12:41:57.572000,PAULASOLL,2014-05-01 12:41:57.572000,PAULASOLL
1281602,034,S,0,2014-05-01 12:41:57.572000,PAULASOLL,2014-05-01 12:41:57.572000,PAULASOLL
1281602,044,S,0,2014-05-01 12:41:57.572000,PAULASOLL,2014-05-01 12:41:57.572000,PAULASOLL
1281602,010,S,0,2014-05-01 12:41:57.573000,PAULASOLL,2014-05-01 12:41:57.573000,PAULASOLL
1283584,999,Q,0,2014-03-21 11:19:26.564000,SMCNEIL,2014-03-21 11:19:26.564000,SMCNEIL
1283590,040,Q,0,2014-03-21 13:13:36.193000,SMCNEIL,2014-03-21 13:13:36.193000,SMCNEIL
1283589,053,Q,0,2014-03-21 12:30:38.299000,NMAIER,2014-03-21 12:30:38.299000,NMAIER
1277805,048,S,0,2014-04-08 10:35:20.732000,JMLAGRO,2014-04-08 10:35:20.732000,JMLAGRO
1280954,054,S,0,2014-03-21 13:32:02.456000,JMLAGRO,2014-03-21 13:32:02.456000,JMLAGRO
1283595,999,Q,0,2014-03-21 13:46:42.414000,SMCNEIL,2014-03-21 13:46:42.414000,SMCNEIL
1283598,009,Q,0,2014-03-21 14:15:51.045000,SMCNEIL,2014-03-21 14:15:51.045000,SMCNEIL
1281807,033,S,0,2014-03-21 14:26:18.959000,PJHEID,2014-03-21 14:26:18.959000,PJHEID
1281807,043,S,0,2014-03-21 14:26:18.959000,PJHEID,2014-03-21 14:26:18.959000,PJHEID
1281807,053,S,0,2014-03-21 14:26:18.960000,PJHEID,2014-03-21 14:26:18.960000,PJHEID
1281807,008,S,0,2014-03-21 14:26:18.960000,PJHEID,2014-03-21 14:26:18.960000,PJHEID
1280261,008,S,0,2015-06-12 12:08:12.305000,JMLAGRO,2015-06-12 12:08:12.305000,JMLAGRO
1285374,999,Q,0,2014-04-28 15:37:23.206000,KRBACKMAN,2014-04-28 15:37:23.206000,KRBACKMAN
1293806,009,S,0,2015-06-10 15:40:52.513000,DANIELLAESTRELLA,2015-06-10 15:40:52.513000,DANIELLAESTRELLA
1281641,018,S,0,2014-07-07 17:29:23.299000,MAURICIOPENERAND,2014-07-07 17:29:23.299000,MAURICIOPENERAND
1292141,054,S,0,2015-06-16 08:34:54.968000,JMLAGRO,2015-06-16 08:34:54.968000,JMLAGRO
1281807,018,S,0,2014-03-21 14:26:18.960000,PJHEID,2014-03-21 14:26:18.960000,PJHEID
1281807,028,S,0,2014-03-21 14:26:18.961000,PJHEID,2014-03-21 14:26:18.961000,PJHEID
1281807,038,S,0,2014-03-21 14:26:18.961000,PJHEID,2014-03-21 14:26:18.961000,PJHEID
1281807,048,S,0,2014-03-21 14:26:18.962000,PJHEID,2014-03-21 14:26:18.962000,PJHEID
1281807,004,S,0,2014-03-21 14:26:18.962000,PJHEID,2014-03-21 14:26:18.962000,PJHEID
1281807,014,S,0,2014-03-21 14:26:18.962000,PJHEID,2014-03-21 14:26:18.962000,PJHEID
1281807,024,S,0,2014-03-21 14:26:18.963000,PJHEID,2014-03-21 14:26:18.963000,PJHEID
1281807,034,S,0,2014-03-21 14:26:18.963000,PJHEID,2014-03-21 14:26:18.963000,PJHEID
1281807,044,S,0,2014-03-21 14:26:18.963000,PJHEID,2014-03-21 14:26:18.963000,PJHEID
1281807,010,S,0,2014-03-21 14:26:18.964000,PJHEID,2014-03-21 14:26:18.964000,PJHEID
1281807,054,S,0,2014-03-21 14:26:18.964000,PJHEID,2014-03-21 14:26:18.964000,PJHEID
1281807,009,S,0,2014-03-21 14:26:18.965000,PJHEID,2014-03-21 14:26:18.965000,PJHEID
1281807,020,S,0,2014-03-21 14:26:18.965000,PJHEID,2014-03-21 14:26:18.965000,PJHEID
1281807,019,S,0,2014-03-21 14:26:18.965000,PJHEID,2014-03-21 14:26:18.965000,PJHEID
1277805,004,S,0,2014-04-08 10:35:20.733000,JMLAGRO,2014-04-08 10:35:20.733000,JMLAGRO
1277805,014,S,0,2014-04-08 10:35:20.733000,JMLAGRO,2014-04-08 10:35:20.733000,JMLAGRO
1277805,024,S,0,2014-04-08 10:35:20.733000,JMLAGRO,2014-04-08 10:35:20.733000,JMLAGRO
1277805,034,S,0,2014-04-08 10:35:20.734000,JMLAGRO,2014-04-08 10:35:20.734000,JMLAGRO
1277805,044,S,0,2014-04-08 10:35:20.734000,JMLAGRO,2014-04-08 10:35:20.734000,JMLAGRO
1277805,010,S,0,2014-04-08 10:35:20.734000,JMLAGRO,2014-04-08 10:35:20.734000,JMLAGRO
1277805,009,S,0,2014-04-08 10:35:20.734000,JMLAGRO,2014-04-08 10:35:20.734000,JMLAGRO
1277805,020,S,0,2014-04-08 10:35:20.735000,JMLAGRO,2014-04-08 10:35:20.735000,JMLAGRO
1281807,030,S,0,2014-03-21 14:26:18.966000,PJHEID,2014-03-21 14:26:18.966000,PJHEID
1281807,029,S,0,2014-03-21 14:26:18.966000,PJHEID,2014-03-21 14:26:18.966000,PJHEID
1281807,040,S,0,2014-03-21 14:26:18.967000,PJHEID,2014-03-21 14:26:18.967000,PJHEID
1281807,039,S,0,2014-03-21 14:26:18.967000,PJHEID,2014-03-21 14:26:18.967000,PJHEID
1281807,050,S,0,2014-03-21 14:26:18.967000,PJHEID,2014-03-21 14:26:18.967000,PJHEID
1277805,019,S,0,2014-04-08 10:35:20.735000,JMLAGRO,2014-04-08 10:35:20.735000,JMLAGRO
1281807,049,S,0,2014-03-21 14:26:18.968000,PJHEID,2014-03-21 14:26:18.968000,PJHEID
1281807,005,S,0,2014-03-21 14:26:18.968000,PJHEID,2014-03-21 14:26:18.968000,PJHEID
1281807,015,S,0,2014-03-21 14:26:18.969000,PJHEID,2014-03-21 14:26:18.969000,PJHEID
1282872,999,Q,0,2014-02-21 15:11:01.286000,KRBACKMAN,2014-02-21 15:11:01.286000,KRBACKMAN
1282860,009,Q,0,2014-02-21 13:18:35.202000,KRBACKMAN,2014-02-21 13:18:35.202000,KRBACKMAN
1282861,010,Q,0,2014-02-21 13:27:08.264000,KRBACKMAN,2014-02-21 13:27:08.264000,KRBACKMAN
1277805,030,S,0,2014-04-08 10:35:20.735000,JMLAGRO,2014-04-08 10:35:20.735000,JMLAGRO
1277805,029,S,0,2014-04-08 10:35:20.736000,JMLAGRO,2014-04-08 10:35:20.736000,JMLAGRO
1277805,040,S,0,2014-04-08 10:35:20.736000,JMLAGRO,2014-04-08 10:35:20.736000,JMLAGRO
1277805,039,S,0,2014-04-08 10:35:20.736000,JMLAGRO,2014-04-08 10:35:20.736000,JMLAGRO
1277805,050,S,0,2014-04-08 10:35:20.737000,JMLAGRO,2014-04-08 10:35:20.737000,JMLAGRO
1277805,049,S,0,2014-04-08 10:35:20.737000,JMLAGRO,2014-04-08 10:35:20.737000,JMLAGRO
1277805,005,S,0,2014-04-08 10:35:20.737000,JMLAGRO,2014-04-08 10:35:20.737000,JMLAGRO
1277805,015,S,0,2014-04-08 10:35:20.737000,JMLAGRO,2014-04-08 10:35:20.737000,JMLAGRO
1277805,025,S,0,2014-04-08 10:35:20.738000,JMLAGRO,2014-04-08 10:35:20.738000,JMLAGRO
1277805,035,S,0,2014-04-08 10:35:20.738000,JMLAGRO,2014-04-08 10:35:20.738000,JMLAGRO
1277806,019,S,0,2014-04-08 10:40:12.493000,JMLAGRO,2014-04-08 10:40:12.493000,JMLAGRO
1293848,054,S,0,2015-06-16 13:23:03.677000,DANIELLAESTRELLA,2015-06-16 13:23:03.677000,DANIELLAESTRELLA
1290153,003,S,0,2015-06-16 12:15:40.302000,PJHEID,2015-06-16 12:15:40.302000,PJHEID
1290153,036,S,0,2015-06-16 12:15:40.303000,PJHEID,2015-06-16 12:15:40.303000,PJHEID
1283220,999,Q,0,2015-06-16 12:16:29.676000,NMAIER,2015-06-16 12:16:29.676000,NMAIER
1283501,028,Q,0,2015-06-16 12:24:33.580000,NMAIER,2015-06-16 12:24:33.580000,NMAIER
1277805,045,S,0,2014-04-08 10:35:20.738000,JMLAGRO,2014-04-08 10:35:20.738000,JMLAGRO
1277805,001,S,0,2014-04-08 10:35:20.739000,JMLAGRO,2014-04-08 10:35:20.739000,JMLAGRO
1277805,011,S,0,2014-04-08 10:35:20.739000,JMLAGRO,2014-04-08 10:35:20.739000,JMLAGRO
1277805,021,S,0,2014-04-08 10:35:20.739000,JMLAGRO,2014-04-08 10:35:20.739000,JMLAGRO
1277806,030,S,0,2014-04-08 10:40:12.494000,JMLAGRO,2014-04-08 10:40:12.494000,JMLAGRO
1277806,029,S,0,2014-04-08 10:40:12.494000,JMLAGRO,2014-04-08 10:40:12.494000,JMLAGRO
1277806,040,S,0,2014-04-08 10:40:12.494000,JMLAGRO,2014-04-08 10:40:12.494000,JMLAGRO
1277806,039,S,0,2014-04-08 10:40:12.495000,JMLAGRO,2014-04-08 10:40:12.495000,JMLAGRO
1277806,050,S,0,2014-04-08 10:40:12.495000,JMLAGRO,2014-04-08 10:40:12.495000,JMLAGRO
1277806,049,S,0,2014-04-08 10:40:12.495000,JMLAGRO,2014-04-08 10:40:12.495000,JMLAGRO
1277806,005,S,0,2014-04-08 10:40:12.496000,JMLAGRO,2014-04-08 10:40:12.496000,JMLAGRO
1278842,051,S,0,2013-07-26 10:58:30.755000,guestUser,2013-07-26 10:58:30.755000,guestUser
1281807,025,S,0,2014-03-21 14:26:18.969000,PJHEID,2014-03-21 14:26:18.969000,PJHEID
1281807,035,S,0,2014-03-21 14:26:18.970000,PJHEID,2014-03-21 14:26:18.970000,PJHEID
1281807,045,S,0,2014-03-21 14:26:18.970000,PJHEID,2014-03-21 14:26:18.970000,PJHEID
1281807,001,S,0,2014-03-21 14:26:18.970000,PJHEID,2014-03-21 14:26:18.970000,PJHEID
1281807,011,S,0,2014-03-21 14:26:18.971000,PJHEID,2014-03-21 14:26:18.971000,PJHEID
1277806,015,S,0,2014-04-08 10:40:12.496000,JMLAGRO,2014-04-08 10:40:12.496000,JMLAGRO
1277806,025,S,0,2014-04-08 10:40:12.496000,JMLAGRO,2014-04-08 10:40:12.496000,JMLAGRO
1277806,035,S,0,2014-04-08 10:40:12.497000,JMLAGRO,2014-04-08 10:40:12.497000,JMLAGRO
1277806,045,S,0,2014-04-08 10:40:12.497000,JMLAGRO,2014-04-08 10:40:12.497000,JMLAGRO
1277806,001,S,0,2014-04-08 10:40:12.497000,JMLAGRO,2014-04-08 10:40:12.497000,JMLAGRO
1277806,011,S,0,2014-04-08 10:40:12.497000,JMLAGRO,2014-04-08 10:40:12.497000,JMLAGRO
1277806,021,S,0,2014-04-08 10:40:12.498000,JMLAGRO,2014-04-08 10:40:12.498000,JMLAGRO
1277806,031,S,0,2014-04-08 10:40:12.498000,JMLAGRO,2014-04-08 10:40:12.498000,JMLAGRO
1277806,041,S,0,2014-04-08 10:40:12.498000,JMLAGRO,2014-04-08 10:40:12.498000,JMLAGRO
1277806,051,S,0,2014-04-08 10:40:12.499000,JMLAGRO,2014-04-08 10:40:12.499000,JMLAGRO
1277806,006,S,0,2014-04-08 10:40:12.499000,JMLAGRO,2014-04-08 10:40:12.499000,JMLAGRO
1277806,016,S,0,2014-04-08 10:40:12.499000,JMLAGRO,2014-04-08 10:40:12.499000,JMLAGRO
1277806,026,S,0,2014-04-08 10:40:12.500000,JMLAGRO,2014-04-08 10:40:12.500000,JMLAGRO
1277806,036,S,0,2014-04-08 10:40:12.500000,JMLAGRO,2014-04-08 10:40:12.500000,JMLAGRO
1277806,046,S,0,2014-04-08 10:40:12.500000,JMLAGRO,2014-04-08 10:40:12.500000,JMLAGRO
1277806,002,S,0,2014-04-08 10:40:12.501000,JMLAGRO,2014-04-08 10:40:12.501000,JMLAGRO
1277806,012,S,0,2014-04-08 10:40:12.501000,JMLAGRO,2014-04-08 10:40:12.501000,JMLAGRO
1277806,022,S,0,2014-04-08 10:40:12.501000,JMLAGRO,2014-04-08 10:40:12.501000,JMLAGRO
1277806,032,S,0,2014-04-08 10:40:12.502000,JMLAGRO,2014-04-08 10:40:12.502000,JMLAGRO
1277806,042,S,0,2014-04-08 10:40:12.502000,JMLAGRO,2014-04-08 10:40:12.502000,JMLAGRO
1277806,052,S,0,2014-04-08 10:40:12.502000,JMLAGRO,2014-04-08 10:40:12.502000,JMLAGRO
1277806,007,S,0,2014-04-08 10:40:12.503000,JMLAGRO,2014-04-08 10:40:12.503000,JMLAGRO
1277806,017,S,0,2014-04-08 10:40:12.503000,JMLAGRO,2014-04-08 10:40:12.503000,JMLAGRO
1280361,045,S,0,2014-04-28 17:51:31.193000,LISACAMPBELL,2014-04-28 17:51:31.193000,LISACAMPBELL
1291603,038,S,0,2015-05-26 07:58:35.951000,BRENDAPEREZESCOB,2015-05-26 07:58:35.951000,BRENDAPEREZESCOB
1287184,047,S,0,2014-06-27 09:59:04.140000,PJHEID,2014-06-27 09:59:04.140000,PJHEID
1279657,046,S,0,2014-05-14 13:01:06.587000,JLWILKE,2014-05-14 13:01:06.587000,JLWILKE
1285412,003,Q,0,2014-04-29 09:03:49.452000,KRBACKMAN,2014-04-29 09:03:49.452000,KRBACKMAN
1285407,999,Q,0,2014-04-29 08:42:04.720000,KRBACKMAN,2014-04-29 08:42:04.720000,KRBACKMAN
1285409,003,Q,0,2014-04-29 08:54:09.939000,KRBACKMAN,2014-04-29 08:54:09.939000,KRBACKMAN
1287184,024,S,0,2014-06-27 09:59:04.140000,PJHEID,2014-06-27 09:59:04.140000,PJHEID
1287184,023,S,0,2014-06-27 09:59:04.141000,PJHEID,2014-06-27 09:59:04.141000,PJHEID
1287184,011,S,0,2014-06-27 09:59:04.141000,PJHEID,2014-06-27 09:59:04.141000,PJHEID
1293566,040,S,0,2015-05-14 14:01:25.229000,DANIELLAESTRELLA,2015-05-14 14:01:25.229000,DANIELLAESTRELLA
1278882,018,S,0,2014-04-29 08:40:25.531000,PJHEID,2014-04-29 08:40:25.531000,PJHEID
1279657,013,S,0,2014-05-14 13:01:06.592000,JLWILKE,2014-05-14 13:01:06.592000,JLWILKE
1285410,003,Q,0,2014-04-29 09:03:52.304000,NMAIER,2014-04-29 09:03:52.304000,NMAIER
1291603,048,S,0,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB
1293619,009,Q,0,2015-05-15 16:32:38.928000,SMCNEIL,2015-05-15 16:32:38.928000,SMCNEIL
1293595,053,Q,0,2015-05-14 15:37:50.099000,SMCNEIL,2015-05-14 15:37:50.099000,SMCNEIL
1291603,004,S,0,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB
1291603,014,S,0,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB,2015-05-26 07:58:35.952000,BRENDAPEREZESCOB
1276865,049,S,0,2014-04-29 06:55:37.613000,JMLAGRO,2014-04-29 06:55:37.613000,JMLAGRO
1276865,046,S,0,2014-04-29 06:55:37.613000,JMLAGRO,2014-04-29 06:55:37.613000,JMLAGRO
1276865,054,S,0,2014-04-29 06:55:37.613000,JMLAGRO,2014-04-29 06:55:37.613000,JMLAGRO
1276865,018,S,0,2014-04-29 06:55:37.614000,JMLAGRO,2014-04-29 06:55:37.614000,JMLAGRO
1287184,022,S,0,2014-06-27 09:59:04.141000,PJHEID,2014-06-27 09:59:04.141000,PJHEID
1287184,015,S,0,2014-06-27 09:59:04.142000,PJHEID,2014-06-27 09:59:04.142000,PJHEID
1287184,026,S,0,2014-06-27 09:59:04.142000,PJHEID,2014-06-27 09:59:04.142000,PJHEID
1279657,002,S,0,2014-05-14 13:01:06.587000,JLWILKE,2014-05-14 13:01:06.587000,JLWILKE
1279657,012,S,0,2014-05-14 13:01:06.588000,JLWILKE,2014-05-14 13:01:06.588000,JLWILKE
1279657,022,S,0,2014-05-14 13:01:06.588000,JLWILKE,2014-05-14 13:01:06.588000,JLWILKE
1291603,024,S,0,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB
1289133,999,Q,0,2014-06-27 11:10:13.022000,KRBACKMAN,2014-06-27 11:10:13.022000,KRBACKMAN
1279657,032,S,0,2014-05-14 13:01:06.588000,JLWILKE,2014-05-14 13:01:06.588000,JLWILKE
1279657,023,S,0,2014-05-14 13:01:06.592000,JLWILKE,2014-05-14 13:01:06.592000,JLWILKE
1279657,033,S,0,2014-05-14 13:01:06.593000,JLWILKE,2014-05-14 13:01:06.593000,JLWILKE
1279657,043,S,0,2014-05-14 13:01:06.593000,JLWILKE,2014-05-14 13:01:06.593000,JLWILKE
