p_clia_num,p_clia_cert_li_num,p_clia_cert_ty_cd,p_clia_cert_beg_dt,p_clia_cert_end_dt,p_clia_lab_ty_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,p_clia_cert_seq_num
01D0300027,02,1,2011-02-09,2013-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162566,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162566,0
01D0300027,03,1,2009-02-09,2011-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162576,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162576,0
01D0300027,04,1,2007-02-09,2009-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162587,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162587,0
01D0300027,05,1,2005-02-09,2007-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162598,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162598,0
01D0300027,06,1,2003-02-09,2005-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162608,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162608,0
01D0300027,07,1,2001-02-09,2003-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162619,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162619,0
01D0300027,08,1,1999-02-09,2001-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162630,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162630,0
01D0300027,09,1,1997-02-09,1999-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162640,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162640,0
01D0300027,10,1,1995-02-09,1997-02-08, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162651,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162651,0
01D0300133,01,3,2013-12-23,2015-12-22, ,0,B-IF-PRV-CLIA-UPD_967146.00,2016-05-02 18:20:40.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162662,0
01D0300133,02,3,2011-12-23,2013-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162673,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162673,0
01D0300133,03,3,2009-12-23,2011-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162683,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162683,0
01D0300133,04,3,2007-12-23,2009-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162694,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162694,0
01D0300133,05,3,2005-12-23,2007-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162705,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162705,0
01D0300133,06,3,2003-12-23,2005-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162716,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162716,0
01D0300133,07,3,2001-12-23,2003-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162726,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162726,0
01D0300133,08,3,1999-12-23,2001-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162737,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162737,0
01D0300133,09,3,1997-12-23,1999-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162748,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162748,0
01D0300133,10,3,1995-12-23,1997-12-22, ,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162759,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162759,0
01D0300149,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_967146.00,2016-05-02 18:20:40.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162769,0
01D0300149,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162780,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162780,0
01D0300149,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162791,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162791,0
01D0300149,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162802,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162802,0
01D0300149,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162812,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162812,0
01D0300149,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162823,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162823,0
01D0300149,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162834,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162834,0
01D0300149,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162844,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162844,0
01D0300149,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162855,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162855,0
01D0300149,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162866,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162866,0
01D0300640,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162877,0
01D0300640,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162887,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162887,0
01D0300640,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162898,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162898,0
01D0300640,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162909,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162909,0
01D0300640,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162920,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162920,0
01D0300640,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162930,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162930,0
01D0300640,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162941,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162941,0
01D0300640,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162952,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162952,0
01D0300640,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162962,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162962,0
01D0300640,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162973,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162973,0
01D0300649,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162984,0
01D0300649,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162995,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.162995,0
01D0300649,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163005,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163005,0
01D0300649,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163016,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163016,0
01D0300649,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163027,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163027,0
01D0300649,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163038,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163038,0
01D0300649,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163049,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163049,0
01D0300649,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163060,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163060,0
01D0300649,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163070,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163070,0
01D0300649,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163081,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163081,0
01D0300698,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163092,0
01D0300698,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163103,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163103,0
01D0300698,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163113,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163113,0
01D0300698,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163124,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163124,0
01D0300698,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163135,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163135,0
01D0300698,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163146,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163146,0
01D0300698,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163157,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163157,0
01D0300698,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163167,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163167,0
01D0300698,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163178,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163178,0
01D0300698,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163189,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163189,0
01D0300711,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:12:21.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163200,0
01D0300711,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163210,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163210,0
01D0300711,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163221,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163221,0
01D0300711,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163232,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163232,0
01D0300711,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163242,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163242,0
01D0300711,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163253,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163253,0
01D0300711,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163264,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163264,0
01D0300711,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163275,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163275,0
01D0300711,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163285,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163285,0
01D0300711,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163296,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163296,0
01D0301003,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163307,0
01D0301003,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163317,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163317,0
01D0301003,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163328,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163328,0
01D0301003,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163339,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163339,0
01D0301003,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163350,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163350,0
01D0301003,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163360,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163360,0
01D0301003,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163371,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163371,0
01D0301003,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163382,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163382,0
01D0301003,09,3,1997-12-23,1999-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163393,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163393,0
01D0301003,10,3,1995-12-23,1997-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163403,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163403,0
01D0301022,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163414,0
01D0301022,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163425,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163425,0
01D0301022,03,3,2009-12-23,2011-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163435,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163435,0
01D0301022,04,3,2007-12-23,2009-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163446,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163446,0
01D0301022,05,3,2005-12-23,2007-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163456,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163456,0
01D0301022,06,3,2003-12-23,2005-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163467,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163467,0
01D0301022,07,3,2001-12-23,2003-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163478,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163478,0
01D0301022,08,3,1999-12-23,2001-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163489,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.163489,0
01D0303442,07,1,2001-12-13,2003-12-12,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315141,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315141,0
01D0303442,08,1,1999-12-13,2001-12-12,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315151,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315151,0
01D0303442,09,1,1997-12-13,1999-12-12,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315161,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315161,0
01D0303442,10,1,1995-12-13,1997-12-12,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315171,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315171,0
01D0303544,01,3,2013-12-23,2015-12-22,2,0,B-IF-PRV-CLIA-UPD_1051373.00,2016-07-15 09:35:13.000000,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315181,0
01D0303544,02,3,2011-12-23,2013-12-22,2,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315192,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:41:49.315192,0
