p_sys_id,p_lang_sk,p_lang_cd,p_prim_lang_ind,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1277283,146563,EN,Y,0,guestUser,2013-05-06 12:50:40.980000,guestUser,2013-05-06 12:50:40.980000
1282861,219633,EN,Y,0,guestUser,2014-02-21 13:27:47.413000,guestUser,2014-02-21 13:27:47.413000
1276784,152608,EN,Y,0,guestUser,2013-06-11 15:45:16.262000,guestUser,2013-06-11 15:45:16.262000
1277348,146961,EN,Y,0,guestUser,2013-05-08 08:16:56.237000,guestUser,2013-05-08 08:16:56.237000
1277861,150915,EN,Y,0,guestUser,2013-05-30 12:02:33.363000,guestUser,2013-05-30 12:02:33.363000
1290789,371676,EN,Y,0,GUESTUSER,2014-09-24 14:27:57.977000,GUESTUSER,2014-09-24 14:27:57.977000
1308669,782807,EN,Y,0,GUESTUSER,2018-11-12 07:35:09.112000,GUESTUSER,2018-11-12 07:35:09.112000
1282724,371755,EN,Y,0,KWOODALL,2014-09-24 15:41:40.254000,KWOODALL,2014-09-24 15:41:40.254000
1282862,219645,EN,Y,0,guestUser,2014-02-21 13:37:28.403000,guestUser,2014-02-21 13:37:28.403000
1277593,170995,EN,Y,0,guestUser,2013-08-14 09:54:39.273000,guestUser,2013-08-14 09:54:39.273000
1277528,170986,EN,Y,0,guestUser,2013-08-14 09:46:58.674000,guestUser,2013-08-14 09:46:58.674000
1294144,458687,SP,N,1,GUESTUSER,2015-10-21 15:48:23.360000,GUESTUSER,2015-07-21 10:27:11.491000
1278458,301906,EN,Y,0,guestUser,2014-06-16 16:06:11.711000,guestUser,2014-06-16 16:06:11.711000
1277867,301867, ,N,1,JOYSPEZIALE,2014-06-16 15:37:38.947000,guestUser,2014-06-16 15:37:38.947000
1277650,171054,EN,Y,0,guestUser,2013-08-14 10:31:55.982000,guestUser,2013-08-14 10:31:55.982000
1282945,220370,EN,Y,0,guestUser,2014-02-25 16:23:54.639000,guestUser,2014-02-25 16:23:54.639000
1277529,170990,EN,Y,0,guestUser,2013-08-14 09:50:37.884000,guestUser,2013-08-14 09:50:37.884000
1279051,164679,EN,Y,0,guestUser,2013-07-31 12:44:52.656000,guestUser,2013-07-31 12:44:52.656000
1193488,782673,EN,N,0,MLMOOS,2018-11-09 15:44:21.097000,MLMOOS,2018-11-09 15:44:21.097000
1169961,782685,EN,N,0,MLMOOS,2018-11-09 15:56:36.017000,MLMOOS,2018-11-09 15:56:36.017000
1277723,149713,EN,Y,0,guestUser,2013-05-23 11:04:53.784000,guestUser,2013-05-23 11:04:53.784000
1277753,149768,EN,Y,0,guestUser,2013-05-23 11:51:12.908000,guestUser,2013-05-23 11:51:12.908000
1277749,149818,EN,Y,0,guestUser,2013-05-23 13:28:10.696000,guestUser,2013-05-23 13:28:10.696000
1277757,149819,EN,Y,0,guestUser,2013-05-23 13:29:38.086000,guestUser,2013-05-23 13:29:38.086000
1278780,170992,EN,Y,0,guestUser,2013-08-14 09:52:26.396000,guestUser,2013-08-14 09:52:26.396000
1277867,301868,EN,Y,0,JOYSPEZIALE,2014-06-16 15:37:38.947000,guestUser,2014-06-16 15:37:38.947000
1279046,164706,EN,Y,0,guestUser,2013-07-31 13:14:24.290000,guestUser,2013-07-31 13:14:24.290000
1277869,151038,EN,Y,0,guestUser,2013-05-30 15:43:07.014000,guestUser,2013-05-30 15:43:07.014000
1294144,458688,EN,Y,0,GUESTUSER,2015-07-21 10:27:11.498000,GUESTUSER,2015-07-21 10:27:11.498000
1284855,301928,EN,Y,0,guestUser,2014-06-16 16:12:19.016000,guestUser,2014-06-16 16:12:19.016000
1277901,151447,EN,Y,0,guestUser,2013-06-04 09:17:53.415000,guestUser,2013-06-04 09:17:53.415000
1182803,401290,EN,Y,0,JMLAGRO,2015-01-22 13:59:23.629000,LISACAMPBELL,2015-01-22 13:59:23.629000
1277906,151638,EN,Y,0,guestUser,2013-06-05 13:59:42.943000,guestUser,2013-06-05 13:59:42.943000
1277594,171013,EN,Y,0,guestUser,2013-08-14 10:02:55.884000,guestUser,2013-08-14 10:02:55.884000
1279069,164879,EN,Y,0,guestUser,2013-07-31 15:16:45.191000,guestUser,2013-07-31 15:16:45.191000
1277597,171058,EN,Y,0,guestUser,2013-08-14 10:34:40.197000,guestUser,2013-08-14 10:34:40.197000
1279058,164779,EN,Y,0,guestUser,2013-07-31 13:46:17.224000,guestUser,2013-07-31 13:46:17.224000
1292043,401327,EN,Y,0,GUESTUSER,2015-01-22 15:14:07.701000,GUESTUSER,2015-01-22 15:14:07.701000
1277533,171009,EN,Y,0,guestUser,2013-08-14 10:00:35.994000,guestUser,2013-08-14 10:00:35.994000
1279257,171014,EN,Y,0,guestUser,2013-08-14 10:03:33.765000,guestUser,2013-08-14 10:03:33.765000
1277677,164794,EN,Y,0,guestUser,2013-07-31 13:53:55.501000,guestUser,2013-07-31 13:53:55.501000
1278088,372100,EN,Y,0,JMLAGRO,2014-09-25 12:57:51.181000,JMLAGRO,2014-09-25 12:57:51.181000
1277868,153011,EN,Y,0,guestUser,2013-06-14 10:14:33.239000,guestUser,2013-06-14 10:14:33.239000
1278009,152865,EN,Y,0,guestUser,2013-06-13 12:33:31.848000,guestUser,2013-06-13 12:33:31.848000
1278163,154497,EN,Y,0,guestUser,2013-06-24 13:41:28.534000,guestUser,2013-06-24 13:41:28.534000
1278010,152875,EN,Y,0,guestUser,2013-06-13 12:44:35.597000,guestUser,2013-06-13 12:44:35.597000
1284840,301952,EN,Y,0,guestUser,2014-06-16 16:19:01.008000,guestUser,2014-06-16 16:19:01.008000
1278029,153037,EN,Y,0,guestUser,2013-06-14 11:23:28.003000,guestUser,2013-06-14 11:23:28.003000
1277677,164795,ZZ,N,1,PJHEID,2013-08-02 13:31:00.537000,guestUser,2013-07-31 13:53:55.501000
1277897,154819,EN,Y,0,guestUser,2013-06-25 13:16:39.315000,guestUser,2013-06-25 13:16:39.315000
1279068,164858,EN,Y,0,guestUser,2013-07-31 14:57:36.452000,guestUser,2013-07-31 14:57:36.452000
1279059,164874,EN,Y,0,guestUser,2013-07-31 15:08:50.347000,guestUser,2013-07-31 15:08:50.347000
1278152,154410,EN,Y,0,guestUser,2013-06-24 08:59:44.417000,guestUser,2013-06-24 08:59:44.417000
1279062,164836,SP,N,1,LISACAMPBELL,2014-05-21 11:57:05.780000,guestUser,2013-07-31 14:29:43.044000
1279062,164837,EN,Y,0,guestUser,2013-07-31 14:29:43.045000,guestUser,2013-07-31 14:29:43.045000
1292147,401336,EN,Y,0,GUESTUSER,2015-01-22 15:19:13.416000,GUESTUSER,2015-01-22 15:19:13.416000
1277229,154461,EN,Y,0,guestUser,2013-06-24 11:44:28.439000,guestUser,2013-06-24 11:44:28.439000
1279064,164875,EN,Y,0,guestUser,2013-07-31 15:10:16.035000,guestUser,2013-07-31 15:10:16.035000
1277550,171062,EN,Y,0,guestUser,2013-08-14 10:36:55.510000,guestUser,2013-08-14 10:36:55.510000
1292828,782898,EN,Y,0,SLSCHAAF,2018-11-13 08:22:37.974000,SLSCHAAF,2018-11-13 08:22:37.974000
1284539,372108,EN,Y,0,GUESTUSER,2014-09-25 13:06:27.399000,GUESTUSER,2014-09-25 13:06:27.399000
1300945,782947,EN,Y,0,SLSCHAAF,2018-11-13 10:01:18.203000,SLSCHAAF,2018-11-13 10:01:18.203000
1278095,372115,EN,Y,0,JMLAGRO,2014-09-25 13:50:06.255000,JMLAGRO,2014-09-25 13:50:06.255000
1276793,141145,EN,Y,0,guestUser,2013-04-10 14:18:23.815000,guestUser,2013-04-10 14:18:23.815000
1276985,143612,EN,Y,0,guestUser,2013-04-23 18:18:14.235000,guestUser,2013-04-23 18:18:14.235000
1276862,142730,EN,Y,0,guestUser,2013-04-19 13:32:24.876000,guestUser,2013-04-19 13:32:24.876000
1294208,460217,EN,Y,0,GUESTUSER,2015-07-23 16:42:56.522000,GUESTUSER,2015-07-23 16:42:56.522000
1277493,147808,EN,Y,2,PJHEID,2014-02-09 21:44:45.142000,guestUser,2013-05-13 16:59:44.808000
1277493,147809,SP,N,1,PJHEID,2014-02-09 21:44:45.142000,guestUser,2013-05-13 16:59:44.808000
1279373,171211,EN,Y,0,guestUser,2013-08-14 11:42:31.740000,guestUser,2013-08-14 11:42:31.740000
1279501,171220,EN,Y,0,guestUser,2013-08-14 12:08:54.952000,guestUser,2013-08-14 12:08:54.952000
1279209,171235,EN,Y,0,guestUser,2013-08-14 12:35:48.248000,guestUser,2013-08-14 12:35:48.248000
1280834,186927,EN,Y,0,guestUser,2013-10-29 15:19:57.929000,guestUser,2013-10-29 15:19:57.929000
1279189,171256,EN,Y,0,guestUser,2013-08-14 12:49:24.981000,guestUser,2013-08-14 12:49:24.981000
1276976,147851,EN,Y,0,guestUser,2013-05-14 09:33:54.210000,guestUser,2013-05-14 09:33:54.210000
1277872,151076,EN,Y,0,guestUser,2013-05-30 16:09:11.029000,guestUser,2013-05-30 16:09:11.029000
1277773,150481,EN,Y,0,guestUser,2013-05-29 09:18:01.999000,guestUser,2013-05-29 09:18:01.999000
1277228,147991,EN,Y,0,guestUser,2013-05-14 14:17:48.399000,guestUser,2013-05-14 14:17:48.399000
1278174,154567,EN,Y,0,guestUser,2013-06-24 16:11:38.510000,guestUser,2013-06-24 16:11:38.510000
1290011,343876,EN,Y,0,GUESTUSER,2014-08-04 12:47:59.274000,GUESTUSER,2014-08-04 12:47:59.274000
1277775,150483,EN,Y,0,guestUser,2013-05-29 09:22:44.920000,guestUser,2013-05-29 09:22:44.920000
1283549,394434,EN,Y,0,LBARKER,2015-01-02 10:33:20.417000,guestUser,2015-01-02 10:33:20.417000
1277520,148027,EN,Y,0,guestUser,2013-05-14 14:56:09.014000,guestUser,2013-05-14 14:56:09.014000
1283553,394435,EN,Y,0,LBARKER,2015-01-02 10:33:38.710000,guestUser,2015-01-02 10:33:38.710000
1181972,394437,EN,Y,0,LBARKER,2015-01-02 10:34:02.220000,KRBACKMAN,2015-01-02 10:34:02.220000
1277530,148031,EN,Y,0,guestUser,2013-05-14 14:58:18.128000,guestUser,2013-05-14 14:58:18.128000
1285255,394459,EN,Y,0,LBARKER,2015-01-02 10:40:34.442000,guestUser,2015-01-02 10:40:34.442000
1002610,394438,EN,Y,0,LBARKER,2015-01-02 10:34:21.782000,KRBACKMAN,2015-01-02 10:34:21.782000
1280916,187578,EN,Y,0,guestUser,2013-11-04 09:56:06.699000,guestUser,2013-11-04 09:56:06.699000
1279511,171402,EN,Y,0,guestUser,2013-08-14 15:19:45.924000,guestUser,2013-08-14 15:19:45.924000
1277574,148580,EN,Y,0,guestUser,2013-05-17 11:53:51.722000,guestUser,2013-05-17 11:53:51.722000
1002581,394441,EN,Y,0,LBARKER,2015-01-02 10:35:41.997000,KRBACKMAN,2015-01-02 10:35:41.997000
1277305,152423,EN,Y,0,guestUser,2013-06-10 14:40:37.617000,guestUser,2013-06-10 14:40:37.617000
1279505,171319,EN,Y,0,guestUser,2013-08-14 14:14:08.401000,guestUser,2013-08-14 14:14:08.401000
1308696,783360,EN,Y,0,GUESTUSER,2018-11-14 06:54:41.821000,GUESTUSER,2018-11-14 06:54:41.821000
1279510,171380,EN,Y,0,guestUser,2013-08-14 14:57:52.521000,guestUser,2013-08-14 14:57:52.521000
1280301,394442,EN,Y,0,JMLAGRO,2015-01-02 10:35:51.118000,guestUser,2015-01-02 10:35:51.118000
1277884,153034,EN,Y,0,guestUser,2013-06-14 11:20:53.617000,guestUser,2013-06-14 11:20:53.617000
1277903,151501,EN,Y,0,guestUser,2013-06-04 13:00:15.545000,guestUser,2013-06-04 13:00:15.545000
1278654,160601,EN,Y,0,guestUser,2013-07-22 14:02:10.608000,guestUser,2013-07-22 14:02:10.608000
1279434,171438,EN,Y,0,guestUser,2013-08-14 15:45:33.214000,guestUser,2013-08-14 15:45:33.214000
1278046,153216,EN,Y,0,guestUser,2013-06-15 14:32:34.060000,guestUser,2013-06-15 14:32:34.060000
1290015,343925,EN,Y,0,GUESTUSER,2014-08-04 13:57:49.452000,GUESTUSER,2014-08-04 13:57:49.452000
1280860,186957,EN,Y,0,guestUser,2013-10-30 09:37:05.820000,guestUser,2013-10-30 09:37:05.820000
1277954,152194,EN,Y,0,guestUser,2013-06-07 10:16:18.192000,guestUser,2013-06-07 10:16:18.192000
1280859,186953,EN,Y,0,guestUser,2013-10-30 09:18:12.404000,guestUser,2013-10-30 09:18:12.404000
1290018,343969,EN,Y,0,GUESTUSER,2014-08-04 14:21:47.120000,GUESTUSER,2014-08-04 14:21:47.120000
1279525,171645,EN,Y,0,guestUser,2013-08-15 10:30:23.713000,guestUser,2013-08-15 10:30:23.713000
1276845,153552,EN,Y,0,guestUser,2013-06-18 11:42:54.861000,guestUser,2013-06-18 11:42:54.861000
1278060,153392,EN,Y,0,guestUser,2013-06-17 16:18:53.004000,guestUser,2013-06-17 16:18:53.004000
1172938,394452,EN,Y,0,LBARKER,2015-01-02 10:38:46.804000,KRBACKMAN,2015-01-02 10:38:46.804000
1277828,153532,EN,Y,0,guestUser,2013-06-18 11:34:51.656000,guestUser,2013-06-18 11:34:51.656000
1278058,153378,EN,Y,0,guestUser,2013-06-17 16:09:27.497000,guestUser,2013-06-17 16:09:27.497000
1278105,153921,EN,Y,0,guestUser,2013-06-19 13:57:30.974000,guestUser,2013-06-19 13:57:30.974000
1278089,153771,EN,Y,0,guestUser,2013-06-18 16:15:54.180000,guestUser,2013-06-18 16:15:54.180000
1278061,153401,EN,Y,0,guestUser,2013-06-17 16:29:06.106000,guestUser,2013-06-17 16:29:06.106000
1278080,153664,EN,Y,0,guestUser,2013-06-18 14:17:15.490000,guestUser,2013-06-18 14:17:15.490000
1339955,1916583,EN,Y,0,RDENNIS,2026-03-09 14:32:08.335000,RDENNIS,2026-03-09 14:32:08.335000
1278170,154558,EN,Y,0,guestUser,2013-06-24 15:54:19.298000,guestUser,2013-06-24 15:54:19.298000
1278916,163015,EN,Y,0,guestUser,2013-07-26 14:21:55.202000,guestUser,2013-07-26 14:21:55.202000
1278096,153981,EN,Y,0,guestUser,2013-06-19 15:13:28.155000,guestUser,2013-06-19 15:13:28.155000
1278425,157808,EN,Y,0,guestUser,2013-07-10 10:18:00.946000,guestUser,2013-07-10 10:18:00.946000
1283628,394444,EN,Y,0,LBARKER,2015-01-02 10:36:57.811000,guestUser,2015-01-02 10:36:57.811000
1277067,153920,EN,Y,0,guestUser,2013-06-19 13:57:00.218000,guestUser,2013-06-19 13:57:00.218000
1278177,154582,EN,Y,0,guestUser,2013-06-24 16:33:06.504000,guestUser,2013-06-24 16:33:06.504000
1176706,394445,EN,Y,0,LBARKER,2015-01-02 10:37:22.869000,KRBACKMAN,2015-01-02 10:37:22.869000
1281667,198736,EN,Y,0,guestUser,2014-01-02 15:30:59.224000,guestUser,2014-01-02 15:30:59.224000
1279528,171658,EN,Y,0,guestUser,2013-08-15 11:08:01.567000,guestUser,2013-08-15 11:08:01.567000
1277923,154060,EN,Y,0,guestUser,2013-06-20 09:34:15.112000,guestUser,2013-06-20 09:34:15.112000
1285521,394447,EN,Y,0,LBARKER,2015-01-02 10:37:42.398000,guestUser,2015-01-02 10:37:42.398000
1278696,160996,EN,Y,0,guestUser,2013-07-23 12:37:29.730000,guestUser,2013-07-23 12:37:29.730000
1278423,157810,EN,Y,0,guestUser,2013-07-10 10:25:08.078000,guestUser,2013-07-10 10:25:08.078000
1278847,162574,EN,Y,0,guestUser,2013-07-25 13:30:18.937000,guestUser,2013-07-25 13:30:18.937000
1285244,394448,EN,Y,0,LBARKER,2015-01-02 10:38:14.745000,guestUser,2015-01-02 10:38:14.745000
1283733,394463,EN,Y,0,LBARKER,2015-01-02 10:42:11.771000,guestUser,2015-01-02 10:42:11.771000
1279428,171792,EN,Y,0,guestUser,2013-08-15 14:19:30.096000,guestUser,2013-08-15 14:19:30.096000
1277047,160970,EN,Y,0,guestUser,2013-07-23 12:14:52.702000,guestUser,2013-07-23 12:14:52.702000
1283676,394457,EN,Y,0,LBARKER,2015-01-02 10:39:47.902000,guestUser,2015-01-02 10:39:47.902000
